case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition,case:applicant_type,case:priority,cost:amount
case_0320,request_additional_info,2024-01-10 09:00:00-05:00,,complete,new_business,normal,0.0
case_0320,withdrawn,2024-01-11 14:02:26.736901-05:00,,complete,new_business,normal,0.0
case_0321,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0321,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,existing_business,normal,57.38
case_0321,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0321,review_in_progress,2024-01-08 09:24:47.234627-05:00,reviewer_002,complete,existing_business,normal,29.54
case_0321,health_inspection,2024-01-16 09:00:00-05:00,inspector_002,complete,existing_business,normal,39.24
case_0321,approved,2024-01-19 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0322,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,low,0.0
case_0322,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,low,53.0
case_0322,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,low,0.0
case_0322,review_in_progress,2024-01-08 09:12:07.153014-05:00,reviewer_004,complete,new_business,low,63.83
case_0322,health_inspection,2024-01-11 14:38:41.850281-05:00,inspector_002,complete,new_business,low,43.65
case_0322,rejected,2024-01-16 09:00:00-05:00,,complete,new_business,low,0.0
case_0323,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,low,0.0
case_0323,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,low,32.53
case_0323,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,low,0.0
case_0323,review_in_progress,2024-01-08 09:16:24.423069-05:00,reviewer_003,complete,new_business,low,56.84
case_0323,health_inspection,2024-01-11 09:00:00-05:00,inspector_002,complete,new_business,low,53.62
case_0323,approved,2024-01-16 09:00:00-05:00,,complete,new_business,low,0.0
case_0324,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0324,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,normal,77.02
case_0324,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0324,review_in_progress,2024-01-08 09:25:42.734279-05:00,reviewer_003,complete,new_business,normal,70.96
case_0324,health_inspection,2024-01-12 11:51:40.809143-05:00,inspector_002,complete,new_business,normal,57.31
case_0324,approved,2024-01-22 09:00:00-05:00,,complete,new_business,normal,0.0
case_0325,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,high,0.0
case_0325,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,existing_business,high,44.45
case_0325,assigned_to_reviewer,2024-01-05 15:49:44.147527-05:00,,complete,existing_business,high,0.0
case_0325,review_in_progress,2024-01-05 15:59:28.054974-05:00,reviewer_002,complete,existing_business,high,49.55
case_0325,request_additional_info,2024-01-12 14:56:47.565371-05:00,,complete,existing_business,high,0.0
case_0325,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,existing_business,high,0.0
case_0325,review_in_progress,2024-01-19 09:00:00-05:00,reviewer_004,complete,existing_business,high,45.08
case_0325,health_inspection,2024-01-24 09:00:00-05:00,inspector_002,complete,existing_business,high,78.92
case_0325,rejected,2024-02-01 09:00:00-05:00,,complete,existing_business,high,0.0
case_0326,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0326,intake_validation,2024-01-03 11:09:48.147262-05:00,clerk_002,complete,new_business,normal,38.9
case_0326,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0326,review_in_progress,2024-01-08 09:23:50.509618-05:00,reviewer_002,complete,new_business,normal,77.03
case_0326,request_additional_info,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0326,applicant_provided_info,2024-01-22 09:00:00-05:00,,complete,new_business,normal,0.0
case_0326,review_in_progress,2024-01-25 09:00:00-05:00,reviewer_003,complete,new_business,normal,22.75
case_0326,request_additional_info,2024-01-29 09:00:00-05:00,,complete,new_business,normal,0.0
case_0326,applicant_provided_info,2024-02-05 09:00:00-05:00,,complete,new_business,normal,0.0
case_0326,review_in_progress,2024-02-08 09:00:00-05:00,reviewer_002,complete,new_business,normal,47.45
case_0326,health_inspection,2024-02-15 14:02:40.611412-05:00,inspector_002,complete,new_business,normal,13.26
case_0326,approved,2024-02-22 09:00:00-05:00,,complete,new_business,normal,0.0
case_0327,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0327,intake_validation,2024-01-03 10:48:10.573118-05:00,clerk_002,complete,new_business,normal,65.03
case_0327,assigned_to_reviewer,2024-01-05 11:30:49.963979-05:00,,complete,new_business,normal,0.0
case_0327,review_in_progress,2024-01-05 11:58:46.189031-05:00,reviewer_003,complete,new_business,normal,45.37
case_0327,health_inspection,2024-01-10 09:00:00-05:00,inspector_001,complete,new_business,normal,55.65
case_0327,approved,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0328,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0328,intake_validation,2024-01-03 09:51:01.076576-05:00,clerk_002,complete,renewal,normal,73.89
case_0328,assigned_to_reviewer,2024-01-05 16:18:39.431953-05:00,,complete,renewal,normal,0.0
case_0328,review_in_progress,2024-01-05 16:32:32.546547-05:00,reviewer_001,complete,renewal,normal,57.43
case_0328,health_inspection,2024-01-08 09:00:00-05:00,inspector_001,complete,renewal,normal,43.87
case_0328,approved,2024-01-12 09:00:00-05:00,,complete,renewal,normal,0.0
case_0329,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,low,0.0
case_0329,intake_validation,2024-01-03 14:25:34.628122-05:00,clerk_001,complete,existing_business,low,41.43
case_0329,assigned_to_reviewer,2024-01-05 14:49:07.784639-05:00,,complete,existing_business,low,0.0
case_0329,review_in_progress,2024-01-05 15:15:16.459383-05:00,reviewer_002,complete,existing_business,low,54.14
case_0329,request_additional_info,2024-01-10 09:00:00-05:00,,complete,existing_business,low,0.0
case_0329,applicant_provided_info,2024-01-12 13:34:44.057949-05:00,,complete,existing_business,low,0.0
case_0329,review_in_progress,2024-01-16 09:00:00-05:00,reviewer_004,complete,existing_business,low,57.21
case_0329,request_additional_info,2024-01-19 09:00:00-05:00,,complete,existing_business,low,0.0
case_0329,applicant_provided_info,2024-01-22 09:00:00-05:00,,complete,existing_business,low,0.0
case_0329,review_in_progress,2024-01-25 09:00:00-05:00,reviewer_003,complete,existing_business,low,44.83
case_0329,request_additional_info,2024-01-29 09:00:00-05:00,,complete,existing_business,low,0.0
case_0329,withdrawn,2024-02-02 09:16:03.489189-05:00,,complete,existing_business,low,0.0
case_0330,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0330,intake_validation,2024-01-03 11:35:20.796142-05:00,clerk_001,complete,new_business,normal,24.38
case_0330,assigned_to_reviewer,2024-01-04 16:22:30.694935-05:00,,complete,new_business,normal,0.0
case_0330,review_in_progress,2024-01-04 16:51:56.766414-05:00,reviewer_002,complete,new_business,normal,50.0
case_0330,request_additional_info,2024-01-08 16:42:05.611656-05:00,,complete,new_business,normal,0.0
case_0330,applicant_provided_info,2024-01-11 09:00:00-05:00,,complete,new_business,normal,0.0
case_0330,review_in_progress,2024-01-16 09:00:00-05:00,reviewer_004,complete,new_business,normal,81.68
case_0330,health_inspection,2024-01-19 14:01:56.205091-05:00,inspector_003,complete,new_business,normal,13.69
case_0330,approved,2024-01-25 10:39:55.564734-05:00,,complete,new_business,normal,0.0
case_0331,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,high,0.0
case_0331,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,existing_business,high,94.4
case_0331,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,high,0.0
case_0331,review_in_progress,2024-01-08 09:08:10.947020-05:00,reviewer_002,complete,existing_business,high,60.92
case_0331,health_inspection,2024-01-12 16:27:23.985043-05:00,inspector_002,complete,existing_business,high,32.24
case_0331,approved,2024-01-19 09:00:00-05:00,,complete,existing_business,high,0.0
case_0332,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0332,intake_validation,2024-01-03 16:40:34.252457-05:00,clerk_001,complete,existing_business,normal,52.33
case_0332,assigned_to_reviewer,2024-01-04 14:23:48.919673-05:00,,complete,existing_business,normal,0.0
case_0332,review_in_progress,2024-01-04 14:41:08.683429-05:00,reviewer_001,complete,existing_business,normal,64.54
case_0332,health_inspection,2024-01-08 09:00:00-05:00,inspector_001,complete,existing_business,normal,83.5
case_0332,approved,2024-01-12 12:50:59.230986-05:00,,complete,existing_business,normal,0.0
case_0333,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0333,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,renewal,normal,53.67
case_0333,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,normal,0.0
case_0333,review_in_progress,2024-01-08 09:08:53.310260-05:00,reviewer_004,complete,renewal,normal,64.3
case_0333,request_additional_info,2024-01-12 11:17:43.432377-05:00,,complete,renewal,normal,0.0
case_0333,applicant_provided_info,2024-01-19 09:00:00-05:00,,complete,renewal,normal,0.0
case_0333,review_in_progress,2024-01-22 09:00:00-05:00,reviewer_003,complete,renewal,normal,60.06
case_0333,health_inspection,2024-01-26 12:53:43.445617-05:00,inspector_002,complete,renewal,normal,49.34
case_0333,rejected,2024-01-30 09:00:00-05:00,,complete,renewal,normal,0.0
case_0334,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,high,0.0
case_0334,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,renewal,high,64.24
case_0334,rejected,2024-01-08 09:00:00-05:00,,complete,renewal,high,0.0
case_0335,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0335,intake_validation,2024-01-03 10:05:26.467509-05:00,clerk_003,complete,new_business,normal,56.45
case_0335,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0335,review_in_progress,2024-01-08 09:22:25.959762-05:00,reviewer_004,complete,new_business,normal,62.66
case_0335,health_inspection,2024-01-12 09:00:00-05:00,inspector_001,complete,new_business,normal,71.56
case_0335,approved,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0336,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,high,0.0
case_0336,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,renewal,high,46.51
case_0336,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,high,0.0
case_0336,review_in_progress,2024-01-08 09:07:05.681951-05:00,reviewer_001,complete,renewal,high,59.99
case_0336,request_additional_info,2024-01-10 09:00:00-05:00,,complete,renewal,high,0.0
case_0336,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,renewal,high,0.0
case_0336,review_in_progress,2024-01-19 09:00:00-05:00,reviewer_004,complete,renewal,high,49.22
case_0336,health_inspection,2024-01-23 09:00:00-05:00,inspector_001,complete,renewal,high,49.83
case_0336,approved,2024-01-29 09:00:00-05:00,,complete,renewal,high,0.0
case_0337,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0337,intake_validation,2024-01-03 10:22:27.560451-05:00,clerk_003,complete,new_business,normal,57.46
case_0337,assigned_to_reviewer,2024-01-05 09:00:00-05:00,,complete,new_business,normal,0.0
case_0337,review_in_progress,2024-01-05 09:29:29.417838-05:00,reviewer_004,complete,new_business,normal,88.16
case_0337,health_inspection,2024-01-08 09:00:00-05:00,inspector_002,complete,new_business,normal,64.57
case_0337,approved,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0338,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0338,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,renewal,normal,34.49
case_0338,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,normal,0.0
case_0338,review_in_progress,2024-01-08 09:08:14.915129-05:00,reviewer_001,complete,renewal,normal,56.3
case_0338,request_additional_info,2024-01-11 09:00:00-05:00,,complete,renewal,normal,0.0
case_0338,applicant_provided_info,2024-01-12 12:01:50.922342-05:00,,complete,renewal,normal,0.0
case_0338,review_in_progress,2024-01-16 09:00:00-05:00,reviewer_003,complete,renewal,normal,42.61
case_0338,health_inspection,2024-01-18 14:00:02.507821-05:00,inspector_003,complete,renewal,normal,56.78
case_0338,approved,2024-01-23 09:00:00-05:00,,complete,renewal,normal,0.0
case_0339,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0339,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,normal,48.72
case_0339,assigned_to_reviewer,2024-01-05 13:57:17.640208-05:00,,complete,new_business,normal,0.0
case_0339,review_in_progress,2024-01-05 14:06:43.035480-05:00,reviewer_001,complete,new_business,normal,86.88
case_0339,health_inspection,2024-01-08 09:00:00-05:00,inspector_003,complete,new_business,normal,42.09
case_0339,approved,2024-01-10 14:08:03.539308-05:00,,complete,new_business,normal,0.0
case_0340,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,low,0.0
case_0340,intake_validation,2024-01-03 12:42:29.951162-05:00,clerk_002,complete,new_business,low,44.65
case_0340,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,low,0.0
case_0340,review_in_progress,2024-01-08 09:18:16.621079-05:00,reviewer_001,complete,new_business,low,44.48
case_0340,health_inspection,2024-01-11 13:05:24.553517-05:00,inspector_001,complete,new_business,low,43.99
case_0340,rejected,2024-01-17 09:00:00-05:00,,complete,new_business,low,0.0
case_0341,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,low,0.0
case_0341,intake_validation,2024-01-03 11:38:35.720488-05:00,clerk_003,complete,new_business,low,41.11
case_0341,assigned_to_reviewer,2024-01-05 09:00:00-05:00,,complete,new_business,low,0.0
case_0341,review_in_progress,2024-01-05 09:28:09.580235-05:00,reviewer_004,complete,new_business,low,42.56
case_0341,request_additional_info,2024-01-09 10:10:20.310876-05:00,,complete,new_business,low,0.0
case_0341,applicant_provided_info,2024-01-11 09:00:00-05:00,,complete,new_business,low,0.0
case_0341,review_in_progress,2024-01-16 09:00:00-05:00,reviewer_002,complete,new_business,low,44.27
case_0341,request_additional_info,2024-01-22 09:00:00-05:00,,complete,new_business,low,0.0
case_0341,applicant_provided_info,2024-01-29 09:00:00-05:00,,complete,new_business,low,0.0
case_0341,review_in_progress,2024-02-01 09:00:00-05:00,reviewer_001,complete,new_business,low,57.77
case_0341,health_inspection,2024-02-05 09:00:00-05:00,inspector_003,complete,new_business,low,46.53
case_0341,approved,2024-02-12 09:00:00-05:00,,complete,new_business,low,0.0
case_0342,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,high,0.0
case_0342,intake_validation,2024-01-03 11:10:14.622396-05:00,clerk_001,complete,new_business,high,40.13
case_0342,assigned_to_reviewer,2024-01-05 09:00:00-05:00,,complete,new_business,high,0.0
case_0342,review_in_progress,2024-01-05 09:25:02.642290-05:00,reviewer_004,complete,new_business,high,58.7
case_0342,health_inspection,2024-01-09 12:41:43.151302-05:00,inspector_002,complete,new_business,high,31.92
case_0342,approved,2024-01-17 09:00:00-05:00,,complete,new_business,high,0.0
case_0343,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0343,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,existing_business,normal,46.1
case_0343,rejected,2024-01-05 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0344,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,high,0.0
case_0344,intake_validation,2024-01-03 10:25:47.486487-05:00,clerk_003,complete,renewal,high,68.57
case_0344,assigned_to_reviewer,2024-01-05 09:00:00-05:00,,complete,renewal,high,0.0
case_0344,review_in_progress,2024-01-05 09:29:19.420226-05:00,reviewer_002,complete,renewal,high,29.4
case_0344,health_inspection,2024-01-10 13:22:14.228968-05:00,inspector_003,complete,renewal,high,45.83
case_0344,approved,2024-01-12 09:00:00-05:00,,complete,renewal,high,0.0
case_0345,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0345,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,new_business,normal,36.0
case_0345,assigned_to_reviewer,2024-01-05 16:49:35.642217-05:00,,complete,new_business,normal,0.0
case_0345,review_in_progress,2024-01-08 09:00:00-05:00,reviewer_001,complete,new_business,normal,60.19
case_0345,health_inspection,2024-01-11 09:43:13.624233-05:00,inspector_002,complete,new_business,normal,72.55
case_0345,approved,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0346,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,low,0.0
case_0346,intake_validation,2024-01-03 09:46:15.090869-05:00,clerk_002,complete,renewal,low,78.3
case_0346,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,low,0.0
case_0346,review_in_progress,2024-01-08 09:25:54.506252-05:00,reviewer_002,complete,renewal,low,51.94
case_0346,health_inspection,2024-01-16 09:00:00-05:00,inspector_003,complete,renewal,low,10.0
